airline,tweets,airline_sentiment,sentiment_encoded
US Airways,airline everleft without luggage for 7 days submit 700 expenses and they offer a refund of 297 badservice,negative,-1
US Airways,application is bad and you should feel bad,negative,-1
US Airways,irritated that our well planned and booked return was messed with with no warning,negative,-1
US Airways,99 companion ticket benefit of premier world mastercard still limited to usairways flights or do aa now qualify as well,neutral,0
US Airways,probably losing a family of world travelers as customers due to broken processes americanair i hope you can fix it,negative,-1
US Airways,for one flight though the 2nd leg my kids are sitting scattered about the aircraft,neutral,0
US Airways,thanks i have never seen anything like this and i come to yuma all the time big disappointment there are 40 still waiting,negative,-1
US Airways,will be hearing a lot more from me instead of your feedback when i get back home,negative,-1
US Airways,the most ass backwards process for using credits on flights even trying to get a hold of customer relations is impossible,negative,-1
US Airways,will you be destroying lives in eastern gastoncounty during this lively little event for profits you will,negative,-1
US Airways,hour cross country morning flight and you have no food badservice,negative,-1
US Airways,been with us airways since 03 back and forth gatwick charlotte then lhr bit sad nostalgic way,neutral,0
US Airways,and i am sympathetic how do i get my 100 back i should not have to pay especially if you switched my flight,negative,-1
US Airways,bought our tickets months ago had seats together for all 6 have not changed flight now 4 kids seats are scattered on plane,negative,-1
US Airways,person to check in 50 people and the plane boards in 20 minutes and he is telling people americanair exec benes not honored,negative,-1
US Airways,problemjust funny have a nice day,neutral,0
US Airways,travel is complete flight 5095 from clt to cak feb 18,neutral,0
US Airways,flightled due to maintenance the plane was there for 10 hours get your shit together because there are a lot of people unhappy,negative,-1
US Airways,year and every time with us air something happens i sat waiting for a rescheduled flight for 10 hours then to say its,negative,-1
US Airways,switched to an american airlines flight not by choice and now i am charged 50 for bags thought yall merged,negative,-1
US Airways,flight cost me just under 800 and this is what happens i fly with united and have no problems i come the us 45 times,negative,-1
US Airways,3 even airlines are scheming to get a follow from obj lmao,neutral,0
US Airways,i got to philly on monday and got to my final destination south carolina on wednesday its not acceptable,negative,-1
US Airways,an hour now and still no one at the yuma counter,negative,-1
US Airways,you direct message me add me to the upgrade list for a flt tonight,neutral,0
US Airways,you have over 50 people in line this is stupid what the heck,negative,-1
US Airways,people in line have been waiting 55 minutes for a customer service representative,negative,-1
US Airways,i feel sorry for aa,negative,-1
US Airways,has been no one at the yuma ticket counter for 30 minutes and there are about 30 people in line terrible service,negative,-1
US Airways,from 228 well be tweeting from americanair retweet i look 4ward to that follow back too,neutral,0
US Airways,an amazing day delayed 4 hrs bc frozen h2o on plane now sitting gate on same plane 4 30 mins still waiting flight1797,negative,-1
US Airways,retweet usairways reminder from 228 well be tweeting from americanair you should join us,neutral,0
US Airways,in philadelphia airport for 32 hours due to maintenance dreading my flight back home disgusting,negative,-1
US Airways,will sincerely regret dividend miles good things coming to an end,negative,-1
US Airways,,positive,1
US Airways,from 228 well be tweeting from americanair you should join us,neutral,0
US Airways,for telling me my flight was on time when the plane was broken youre an inferior airline,negative,-1
US Airways,so you know who to complain to retweet usairways reminder from 228 well be tweeting from americanair,neutral,0
US Airways,for frequent flyer miles can we schedule interchangeably and get credit,neutral,0
US Airways,have called to resolve my dividend miles issue for a week to no avail please advise as soon as possible,negative,-1
US Airways,finally answered they were rude and did not help me at all,negative,-1
US Airways,no do not leave me,neutral,0
US Airways,made flight please thank the crew of 556 great time recovery,positive,1
US Airways,have 2d and 3d embossed badges and patches superior to the ones you are currently using,neutral,0
US Airways,far so good this week sav to clt boarded before the departure time first time in 4 weeks perhaps an on time departure,positive,1
US Airways,this accurate safety guide shown no mp3 player usage during takeoff and landing,neutral,0
US Airways,have been on hold for 36 mins and counting cause you charged my credit card for bag but provided no receipt and said error awful,negative,-1
